ALU|013904305|2007-12-20 00:00:00|7.4|7.45|7.32|7.42|8089942
ALO|020813101|2007-12-20 00:00:00|20.07|20.44|19.86|20.42|394800
ALD|01903Q108|2007-12-20 00:00:00|21.31|22.67|21.15|22.53|1657988
AKS|001547108|2007-12-20 00:00:00|43.55|44.24|43.12|44.18|2681543
AKR|004239109|2007-12-20 00:00:00|25.98|26.74|25.88|26.61|310800
AJG|363576109|2007-12-20 00:00:00|25.43|25.45|24.82|25.04|528426
EMAN|29076N206|2007-12-20 00:00:00|1.18|1.22|1.14|1.15|16312
AIG|026874107|2007-12-20 00:00:00|57.15|57.75|55.98|56.74|15297665
AHR|037023108|2007-12-20 00:00:00|8.09|8.2|7.91|8.14|434000
ADI|032654105|2007-12-20 00:00:00|31.44|31.71|31.33|31.63|1807479
AFR|02607P305|2007-12-20 00:00:00|8.07|8.15|7.95|8.07|2270836
BTIM|09066L105|2007-12-20 00:00:00|0.37|0.38|0.37|0.38|12515
JDO|472310101|2007-12-20 00:00:00|1.44|1.45|1.35|1.45|48200
WWW|978097103|2007-12-20 00:00:00|25.03|25.2|24.47|25.13|220493
WPL|G84922106|2007-12-20 00:00:00|5.68|5.84|5.41|5.66|288100
WOR|981811102|2007-12-20 00:00:00|18.46|19.62|17.31|18.38|3810556
WON|961815107|2007-12-20 00:00:00|2.1|2.12|2.03|2.12|630100
WMI|94106L109|2007-12-20 00:00:00|33.18|33.28|32.9|33.12|3916641
WMB|969457100|2007-12-20 00:00:00|35.66|35.66|34.97|35.44|2438443
WLT|93317Q105|2007-12-20 00:00:00|36.92|36.92|35.41|35.93|595145
WLP|94973V107|2007-12-20 00:00:00|87.03|88.56|86.8|88.49|3761239
WL|971807102|2007-12-20 00:00:00|34.05|34.15|33.26|34.06|324569
WIN|97381W104|2007-12-20 00:00:00|12.92|13.0|12.68|12.88|4368231
WFC|949746101|2007-12-20 00:00:00|30.91|30.97|29.93|30.37|17616179
VSL|92659G600|2007-12-20 00:00:00|35.6|35.6|34.31|34.49|188375
WAG|931422109|2007-12-20 00:00:00|36.35|36.49|35.86|36.25|13389109
VTR|92276F100|2007-12-20 00:00:00|42.3|42.87|41.5|42.1|1300766
VNO|929042109|2007-12-20 00:00:00|87.0|87.29|84.5032|85.63|1274974
UVV|913456109|2007-12-20 00:00:00|49.8|50.11|49.01|50.11|321756
UTX|913017109|2007-12-20 00:00:00|76.2|76.48|75.55|76.4|3461454
USB|902973304|2007-12-20 00:00:00|31.87|32.0|31.19|31.6|11865948
UBS|7126114S8|2007-12-20 00:00:00|45.5|45.56|44.86|45.31|3325900
TXN|882508104|2007-12-20 00:00:00|33.21|33.52|33.0|33.45|8441105
TMA|PSEUDO892535|2007-12-20 00:00:00|9.88|9.91|9.3|9.4|2569521
PHM|745867101|2007-12-20 00:00:00|10.21|10.3|9.95|10.17|6812686
MON|61166W101|2007-12-20 00:00:00|103.64|108.78|103.63|108.46|4439373
LTR|540424108|2007-12-20 00:00:00|47.83|48.0|47.23|47.82|1999749
LEH|52520W374|2007-12-20 00:00:00|62.9|62.91|60.31|62.33|9717272
JNY|480074103|2007-12-20 00:00:00|16.48|16.61|16.18|16.28|1385300
KSS|500255104|2007-12-20 00:00:00|45.76|46.12|44.23|45.32|4902590
IR|G4776G101|2007-12-20 00:00:00|45.5|45.5|44.2|44.73|4769676
HES|42809H107|2007-12-20 00:00:00|90.5|90.92|88.03|89.31|6572888
HAL|406216101|2007-12-20 00:00:00|36.21|36.64|35.94|36.54|7239655
GG|380956409|2007-12-20 00:00:00|31.18|31.38|30.48|31.04|3720624
GFI|38059T106|2007-12-20 00:00:00|13.64|13.75|13.2|13.61|12842625
SFST|842873101|2007-12-20 00:00:00|16.47|16.47|14.51|14.75|12370
CHK|165167107|2007-12-20 00:00:00|38.33|38.58|37.97|38.39|4641284
AXP|025816109|2007-12-20 00:00:00|52.19|52.5|50.37|51.03|11057200
NXQ|\N|2007-12-20 00:00:00|13.03|13.17|12.85|13.05|91600
ACF|03060R101|2007-12-20 00:00:00|10.89|11.37|10.38|11.35|5420655
CVBF|126600105|2007-12-20 00:00:00|10.65|10.73|10.29|10.72|386564
COST|22160K105|2007-12-20 00:00:00|69.02|69.09|68.0|68.89|3110492
CODI|20451Q104|2007-12-20 00:00:00|14.94|15.46|14.71|15.46|116662
COLB|197236102|2007-12-20 00:00:00|30.21|30.253|29.2|29.97|87304
CELL|109473405|2007-12-20 00:00:00|15.38|15.89|15.08|15.86|902010
GVP|36227K106|2007-12-20 00:00:00|8.92|9.33|8.92|9.25|36617
EDIG|26841Y103|2007-12-20 00:00:00|0.13|0.14|0.12|0.13|407432
TRST|898349105|2007-12-20 00:00:00|10.37|10.37|10.03|10.33|295938
SHOO|556269108|2007-12-20 00:00:00|20.69|21.01|20.43|20.83|132664
SCHW|808513105|2007-12-20 00:00:00|24.2|24.58|23.59|23.98|6651876
RTIX|75886N100|2007-12-20 00:00:00|8.73|8.73|8.44|8.71|248902
PRGX|69357C503|2007-12-20 00:00:00|8.58|8.74|8.5|8.74|73650
EZPW|302301106|2007-12-20 00:00:00|11.86|11.87|11.13|11.22|627429
EPAY|101388106|2007-12-20 00:00:00|14.4|14.49|13.33|14.0|198626
ENDP|29264F205|2007-12-20 00:00:00|26.72|26.91|26.49|26.81|1034402
ELRC|285218103|2007-12-20 00:00:00|14.35|14.5|13.56|14.49|34566
CSCO|17275R102|2007-12-20 00:00:00|28.6|28.62|28.16|28.28|47207356
CRVL|221006109|2007-12-20 00:00:00|24.31|24.31|23.24|24.26|41907
CROX|227046109|2007-12-20 00:00:00|41.38|41.98|40.66|41.79|1853387
CRAY|225223304|2007-12-20 00:00:00|5.75|5.87|5.62|5.86|312158
CLMS|12811R104|2007-12-20 00:00:00|30.77|30.77|29.82|30.42|171407
CIEN|171779309|2007-12-20 00:00:00|35.3|35.65|33.46|34.46|3881003
CECO|141665109|2007-12-20 00:00:00|26.21|26.25|25.78|26.0|2010246
CCRT|20478N100|2007-12-20 00:00:00|9.05|9.1399|8.65|9.01|850480
RMLX|776382202|2007-12-20 00:00:00|0.02|0.02|0.02|0.02|54620
EK|277461109|2007-12-20 00:00:00|22.06|22.29|21.64|22.24|2081690
EP|28336L109|2007-12-20 00:00:00|16.46|16.88|16.36|16.84|6653301
EGN|29265N108|2007-12-20 00:00:00|66.0|66.4|64.88|66.1|644500
E|26874R108|2007-12-20 00:00:00|70.79|71.17|70.48|71.17|464000
DNR|247916208|2007-12-20 00:00:00|27.25|27.44|26.85|27.44|1116218
DFR|244572301|2007-12-20 00:00:00|8.25|8.3|8.03|8.21|489350
DDS|254067101|2007-12-20 00:00:00|19.26|19.3|18.26|18.95|1053000
DBD|253651103|2007-12-20 00:00:00|30.73|31.2|29.59|29.71|1188172
CTS|126501105|2007-12-20 00:00:00|10.26|10.29|10.17|10.22|271850
CSX|126408103|2007-12-20 00:00:00|43.44|43.44|41.67|42.37|4974315
CRM|79466L302|2007-12-20 00:00:00|60.77|65.0|60.77|64.99|3082939
CRA|038020202|2007-12-20 00:00:00|16.64|16.64|15.48|16.12|912783
CPS|170388102|2007-12-20 00:00:00|35.63|36.68|35.63|36.67|895300
CP|13645T100|2007-12-20 00:00:00|64.8|64.8|62.68|63.9|277900
CPT|133131102|2007-12-20 00:00:00|46.89|46.9|45.43|45.99|1487200
COH|189754104|2007-12-20 00:00:00|30.57|32.0|30.26|31.59|7326325
CNH|N20935206|2007-12-20 00:00:00|59.32|65.02|59.01|64.22|549050
CMA|200340107|2007-12-20 00:00:00|42.29|42.54|41.23|41.98|2364700
CLX|189054109|2007-12-20 00:00:00|65.29|65.57|64.98|65.07|913893
CIG|PSEUDO1157557|2007-12-20 00:00:00|19.01|19.04|18.55|18.87|1407000
CCJ|13321L108|2007-12-20 00:00:00|37.11|38.99|37.06|38.59|3829081
BKD|112463104|2007-12-20 00:00:00|29.83|30.2|29.48|30.05|351000
BHE|08160H101|2007-12-20 00:00:00|17.2|17.38|17.06|17.14|897032
BEC|075811109|2007-12-20 00:00:00|70.39|71.23|70.39|71.1|520200
BAP|G2519Y108|2007-12-20 00:00:00|76.1|76.66|73.81|74.71|405200
AZN|046353108|2007-12-20 00:00:00|44.27|44.33|43.75|43.95|1156439
AYI|00508Y102|2007-12-20 00:00:00|43.98|44.16|42.69|43.97|502359
AVP|054303102|2007-12-20 00:00:00|40.08|40.4|39.87|40.27|3682627
ATG|001204106|2007-12-20 00:00:00|36.27|36.33|36.02|36.29|712208
ARW|042735100|2007-12-20 00:00:00|38.44|39.2|38.23|39.2|850200
ARB|03875Q108|2007-12-20 00:00:00|42.3|42.55|41.48|42.46|229626
ANH|037347101|2007-12-20 00:00:00|8.55|8.55|8.12|8.36|1060007
ALV|052800109|2007-12-20 00:00:00|53.66|53.88|52.76|53.55|659200
AFN|867708109|2007-12-20 00:00:00|3.8|3.8|3.45|3.77|679377
AEO|02553E106|2007-12-20 00:00:00|21.33|21.4|20.81|21.15|3139657
AEE|023608102|2007-12-20 00:00:00|53.91|54.28|53.62|53.93|1370702
AEA|00739W107|2007-12-20 00:00:00|9.28|9.34|8.93|9.33|526500
ADM|039483102|2007-12-20 00:00:00|41.6|43.37|41.51|43.29|12564598
TIP|464287176|2007-12-20 00:00:00|105.78|106.11|105.59|105.74|211758
WST|955306105|2007-12-20 00:00:00|38.98|39.0|38.11|38.94|204002
WRE|939653101|2007-12-20 00:00:00|30.87|31.12|30.23|31.02|537900
WBS|947890109|2007-12-20 00:00:00|32.57|33.08|32.16|32.83|333003
WEC|976657106|2007-12-20 00:00:00|49.8|50.0|49.47|49.85|818200
WAB|929740108|2007-12-20 00:00:00|34.27|34.61|33.67|34.61|311355
VVC|92240G101|2007-12-20 00:00:00|29.57|29.61|28.97|29.26|320417
VIV|92855S101|2007-12-20 00:00:00|4.75|5.0|4.75|4.88|3566175
VAL|920355104|2007-12-20 00:00:00|22.29|22.45|21.99|22.26|435400
UTI|913915104|2007-12-20 00:00:00|17.88|17.88|17.12|17.47|371000
UPL|903914109|2007-12-20 00:00:00|68.9|68.94|67.71|68.94|749823
TX|880890108|2007-12-20 00:00:00|39.02|39.38|38.1|38.65|141600
TFX|879369106|2007-12-20 00:00:00|59.73|59.87|58.42|59.11|235000
TDW|886423102|2007-12-20 00:00:00|54.12|54.28|52.9|54.28|1274350
TCO|876664103|2007-12-20 00:00:00|50.96|53.21|50.96|52.53|1053200
TAM|87484D103|2007-12-20 00:00:00|23.87|23.95|23.17|23.49|703100
SWN|845467109|2007-12-20 00:00:00|54.19|55.38|53.84|55.15|1936945
SUP|868168105|2007-12-20 00:00:00|18.75|18.91|18.39|18.44|232668
SUI|866674104|2007-12-20 00:00:00|22.23|22.31|21.16|21.89|153400
SNH|81721M109|2007-12-20 00:00:00|22.88|22.94|22.59|22.91|1127475
SJR|82028K200|2007-12-20 00:00:00|24.68|24.8|24.4144|24.57|150900
SHW|824348106|2007-12-20 00:00:00|59.03|59.64|57.94|58.83|1032752
SCG|80589M102|2007-12-20 00:00:00|42.81|43.02|42.17|42.62|470473
SCS|858155203|2007-12-20 00:00:00|18.0|18.49|16.4|17.09|2697035
RWT|758075402|2007-12-20 00:00:00|35.58|36.11|34.4|36.04|261402
SCA|G8018D107|2007-12-20 00:00:00|4.3|4.55|3.85|4.0|2410400
SBS|20441A102|2007-12-20 00:00:00|45.77|45.77|44.7|45.06|176700
RYL|783764103|2007-12-20 00:00:00|27.45|27.75|26.21|27.27|1390300
PXD|723787107|2007-12-20 00:00:00|46.04|46.78|45.72|46.78|1220000
PVX|74386K104|2007-12-20 00:00:00|10.04|10.04|9.65|9.65|1845560
PTP|G7127P100|2007-12-20 00:00:00|35.8|35.8|35.16|35.77|327400
PSD|745310102|2007-12-20 00:00:00|27.73|28.01|27.69|28.01|465700
PPS|737464107|2007-12-20 00:00:00|37.4|37.76|36.7|37.44|488601
JPS|67072C105|2007-12-20 00:00:00|10.9|10.9315|10.72|10.73|659100
IWA|462594201|2007-12-20 00:00:00|16.5|16.5699|15.96|16.31|271900
IVC|461203101|2007-12-20 00:00:00|25.53|25.53|24.99|25.36|321210
ITG|46145F105|2007-12-20 00:00:00|46.05|46.13|44.87|45.76|378304
ITC|465685105|2007-12-20 00:00:00|54.7|56.18|54.3|56.13|299100
IOM|462030305|2007-12-20 00:00:00|3.4|3.44|3.32|3.39|231400
ADOT|00754V109|2007-12-20 00:00:00|0.0|0.0001|0.0|0.0001|6370400
USGAE|91729J107|2007-12-20 00:00:00|0.0036|0.0041|0.0035|0.004|1309255
MDTO|552688202|2007-12-20 00:00:00|0.35|0.35|0.35|0.35|950
WFT|G95089101|2007-12-20 00:00:00|64.68|65.26|63.45|64.96|2634936
VPU|92204A876|2007-12-20 00:00:00|88.89|88.89|87.34|88.19|103839
VOT|922908538|2007-12-20 00:00:00|63.83|64.42|63.5|64.42|20900
TLT|464287432|2007-12-20 00:00:00|93.26|93.87|93.02|93.03|1659361
TGT|87612E103|2007-12-20 00:00:00|52.05|52.05|48.85|50.21|18536817
T|00206R102|2007-12-20 00:00:00|40.27|40.42|39.76|40.26|17572535
SVM|81760N109|2007-12-20 00:00:00|15.56|15.61|15.5101|15.58|10824200
SRR|863314100|2007-12-20 00:00:00|20.5|20.51|20.48|20.49|2857400
SLM|78442P106|2007-12-20 00:00:00|23.42|23.85|19.84|20.53|53685099
SHY|464287457|2007-12-20 00:00:00|82.32|82.4|82.2|82.34|1304600
SHV|464288679|2007-12-20 00:00:00|109.99|110.01|109.97|109.99|49970
SHO|867892101|2007-12-20 00:00:00|20.11|20.13|19.33|19.57|765800
SFC|848568309|2007-12-20 00:00:00|14.5|14.55|14.42|14.47|5655600
RTN|755111507|2007-12-20 00:00:00|61.33|61.61|60.33|61.45|1949405
RS|759509102|2007-12-20 00:00:00|53.15|53.72|51.89|53.72|576000
ROK|773903109|2007-12-20 00:00:00|69.97|70.15|69.11|70.12|998000
ROH|775371101|2007-12-20 00:00:00|54.82|55.0|54.1|54.91|1070900
RIG|G90078109|2007-12-20 00:00:00|135.47|136.9|132.84|136.89|4758486
R|783549108|2007-12-20 00:00:00|45.21|45.48|44.1|45.34|877200
POT|73755L107|2007-12-20 00:00:00|125.49|132.8|123.72|132.8|4108806
PNC|693475105|2007-12-20 00:00:00|65.5|65.5|63.93|64.51|3033550
PLX|74365A101|2007-12-20 00:00:00|3.51|3.54|3.2|3.2|86700
PGP|\N|2007-12-20 00:00:00|22.45|22.45|21.91|22.07|65307
NZW|\N|2007-12-20 00:00:00|12.95|13.05|12.91|12.91|11600
NY|464287135|2007-12-20 00:00:00|75.83|75.8799|75.39|75.86|5900
NTR|649604105|2007-12-20 00:00:00|0.9|0.9|0.68|0.75|382800
MU|595112103|2007-12-20 00:00:00|7.92|7.95|7.7|7.92|11020924
IRF|460254105|2007-12-20 00:00:00|32.7|33.21|32.64|33.12|328704
IMP|450565106|2007-12-20 00:00:00|18.64|18.78|17.5|18.13|33400
IMN|45245A107|2007-12-20 00:00:00|22.0|22.0|21.41|21.77|301000
ILA|03840P102|2007-12-20 00:00:00|3.95|3.95|3.83|3.88|2949700
IIF|61745C105|2007-12-20 00:00:00|48.15|49.35|48.15|48.48|170700
IKN|451713101|2007-12-20 00:00:00|12.84|13.32|12.68|13.24|2799600
IGD|45684E107|2007-12-20 00:00:00|16.53|16.53|16.12|16.2|629200
IFX|45662N103|2007-12-20 00:00:00|11.64|11.66|11.4282|11.54|2460400
IDT|448947309|2007-12-20 00:00:00|8.51|8.64|8.11|8.6|198600
IDA|451107106|2007-12-20 00:00:00|34.84|35.09|34.2|35.09|291700
IDC|45840J107|2007-12-20 00:00:00|32.5|33.07|32.3|33.05|183900
ID|50212A106|2007-12-20 00:00:00|17.64|18.43|17.33|18.37|655721
HZO|567908108|2007-12-20 00:00:00|16.03|16.44|15.77|16.27|303800
HVT|419596101|2007-12-20 00:00:00|9.32|9.46|9.02|9.25|343878
IAG|450913108|2007-12-20 00:00:00|7.91|7.94|7.8|7.89|745800
HUB.B|443510201|2007-12-20 00:00:00|51.96|52.15|51.11|52.0|143400
HTV|422317107|2007-12-20 00:00:00|21.7|21.91|21.27|21.91|193800
HTE|41752X101|2007-12-20 00:00:00|19.95|20.11|19.8|19.89|973441
HSC|415864107|2007-12-20 00:00:00|62.44|63.17|61.68|63.04|446150
HRP|40426W101|2007-12-20 00:00:00|7.51|7.59|7.51|7.51|2346001
HRL|440452100|2007-12-20 00:00:00|40.85|41.05|40.6|41.05|313800
HPY|42235N108|2007-12-20 00:00:00|27.45|29.0|26.9|27.4|533950
HP|423452101|2007-12-20 00:00:00|37.17|38.6|37.17|38.55|1482328
HR|421946104|2007-12-20 00:00:00|24.78|25.0|23.87|24.99|288601
HME|437306103|2007-12-20 00:00:00|45.31|45.59|43.55|45.17|368017
HMN|440327104|2007-12-20 00:00:00|18.99|19.22|18.85|19.21|457565
HMA|421933102|2007-12-20 00:00:00|5.83|6.0|5.57|5.98|4044861
HNI|404251100|2007-12-20 00:00:00|35.25|35.45|34.77|35.45|363900
HF|40418F108|2007-12-20 00:00:00|7.49|7.84|7.394|7.69|126400
HIW|431284108|2007-12-20 00:00:00|31.16|31.58|30.45|31.09|377800
HET|413619107|2007-12-20 00:00:00|87.6|88.1|87.6|87.95|2067999
HCN|42217K106|2007-12-20 00:00:00|43.04|43.82|42.87|43.82|757158
HBC|404280406|2007-12-20 00:00:00|83.69|83.78|83.03|83.3|1518915
HCR|564055101|2007-12-20 00:00:00|66.0|66.87|65.79|66.7|6586700
HAS|418056107|2007-12-20 00:00:00|26.0|26.17|25.25|25.85|3028204
GYI|374276103|2007-12-20 00:00:00|28.32|28.47|28.05|28.47|393000
GY|368682100|2007-12-20 00:00:00|11.33|11.55|10.93|11.55|479700
GTY|374297109|2007-12-20 00:00:00|26.85|27.01|26.2|26.93|57100
GTN|389375106|2007-12-20 00:00:00|8.85|9.27|8.66|9.27|195700
GTI|384313102|2007-12-20 00:00:00|18.1|18.13|17.2|17.67|1099700
GSK|37733W105|2007-12-20 00:00:00|51.5|51.53|50.49|50.73|2040766
GRT|379302102|2007-12-20 00:00:00|14.24|14.55|14.1|14.55|730800
GNK|Y2685T107|2007-12-20 00:00:00|55.0|55.45|50.64|52.65|664001
GMR|Y2692M103|2007-12-20 00:00:00|26.71|26.75|25.61|25.81|612421
GLT|377316104|2007-12-20 00:00:00|14.9|15.25|14.55|15.25|208000
GIL|375916103|2007-12-20 00:00:00|40.71|40.89|39.92|40.14|344300
GHS|367348109|2007-12-20 00:00:00|9.62|9.72|9.17|9.52|360000
GHL|395259104|2007-12-20 00:00:00|68.91|69.49|67.11|67.66|251900
GGG|384109104|2007-12-20 00:00:00|38.41|38.95|37.88|38.5|587300
GGC|373200203|2007-12-20 00:00:00|6.53|6.75|6.32|6.75|703141
GET|367905106|2007-12-20 00:00:00|40.75|41.11|40.0|41.03|231100
GEF|397624107|2007-12-20 00:00:00|64.58|65.47|62.7|65.4|235300
GDP|382410405|2007-12-20 00:00:00|25.22|25.22|24.43|24.8|352100
GCT|36188G102|2007-12-20 00:00:00|5.95|6.05|5.83|6.04|172801
GCH|39167B102|2007-12-20 00:00:00|25.44|25.44|24.4101|25.1|303812
GB|39153L106|2007-12-20 00:00:00|19.86|20.44|19.63|20.37|263200
FUN|150185106|2007-12-20 00:00:00|21.07|21.55|20.92|21.19|292150
FTD|30267U108|2007-12-20 00:00:00|12.83|12.84|12.14|12.49|212500
FST|346091705|2007-12-20 00:00:00|48.65|50.29|48.65|50.29|848500
FSS|313855108|2007-12-20 00:00:00|11.19|11.19|10.9|11.13|403800
FRP|305560104|2007-12-20 00:00:00|15.55|15.66|15.22|15.65|223000
FRO|G3682E127|2007-12-20 00:00:00|47.3|47.5|46.08|46.56|786350
FPO|33610F109|2007-12-20 00:00:00|17.57|17.71|16.87|17.65|430200
FR|32054K103|2007-12-20 00:00:00|35.36|35.56|35.08|35.49|800700
FOF|19248P106|2007-12-20 00:00:00|15.48|16.2|15.3|16.11|403308
FMX|344419106|2007-12-20 00:00:00|34.09|36.95|34.01|36.26|2482909
FMT|357288109|2007-12-20 00:00:00|2.61|2.77|2.54|2.75|1069700
FMD|320771108|2007-12-20 00:00:00|12.29|12.35|11.01|11.24|3766967
FLO|343498101|2007-12-20 00:00:00|24.73|24.81|24.18|24.52|405600
FIG|34958B106|2007-12-20 00:00:00|16.44|16.67|16.06|16.07|409802
FIC|303250104|2007-12-20 00:00:00|34.0|34.05|33.47|33.7|572100
FII|314211103|2007-12-20 00:00:00|41.45|41.72|40.24|40.5|970500
FDS|303075105|2007-12-20 00:00:00|58.49|58.49|56.68|57.67|689500
FDG|345425102|2007-12-20 00:00:00|37.72|38.64|37.2|38.01|427444
FCF|319829107|2007-12-20 00:00:00|10.9|11.19|10.7|11.15|373800
FCH|31430F101|2007-12-20 00:00:00|16.99|17.01|16.25|16.27|692900
FBR|358434108|2007-12-20 00:00:00|2.98|3.19|2.81|2.96|2040140
EVR|29977A105|2007-12-20 00:00:00|20.4|20.4|19.42|19.99|71400
EWC|464286509|2007-12-20 00:00:00|31.33|31.5|31.19|31.3|768125
EV|278265103|2007-12-20 00:00:00|47.18|47.18|45.79|46.54|988700
ESS|297178105|2007-12-20 00:00:00|99.79|100.52|96.76|98.27|152600
ERJ|29081M102|2007-12-20 00:00:00|45.66|45.95|44.97|45.95|556800
EGP|277276101|2007-12-20 00:00:00|42.49|42.5|41.04|41.98|217900
EEP|29250R106|2007-12-20 00:00:00|50.69|50.75|50.1|50.1|155550
EAS|29266M109|2007-12-20 00:00:00|27.35|27.49|27.13|27.49|591400
DPL|233293109|2007-12-20 00:00:00|29.93|29.93|29.65|29.9|403100
DRH|252784301|2007-12-20 00:00:00|15.93|16.0|15.48|15.64|1085800
DCT|233153105|2007-12-20 00:00:00|9.48|9.55|9.3|9.39|1747100
DCI|257651109|2007-12-20 00:00:00|43.35|45.8|43.34|45.8|602200
DCS|26153R100|2007-12-20 00:00:00|15.44|15.49|15.0|15.07|381900
CXW|22025Y407|2007-12-20 00:00:00|30.07|30.3|29.5|30.3|633800
CW|231561101|2007-12-20 00:00:00|50.23|50.41|49.02|50.38|148600
CY|232806109|2007-12-20 00:00:00|35.81|36.22|35.12|35.94|5637211
CUZ|222795106|2007-12-20 00:00:00|22.85|23.19|22.35|23.02|738100
CVX|166764100|2007-12-20 00:00:00|90.93|92.52|90.9|92.05|6178248
CTR|149205106|2007-12-20 00:00:00|14.84|15.65|14.79|15.6|274300
CSL|142339100|2007-12-20 00:00:00|37.19|37.42|36.79|37.42|243422
CQB|170032809|2007-12-20 00:00:00|18.96|18.96|18.03|18.7|428200
CSE|14055X102|2007-12-20 00:00:00|17.85|17.95|17.22|17.7|2505778
CPO|219023108|2007-12-20 00:00:00|37.38|37.49|36.97|37.33|457600
CMP|20451N101|2007-12-20 00:00:00|41.15|41.77|40.41|41.77|345900
CMC|201723103|2007-12-20 00:00:00|29.66|29.92|28.61|29.54|2996727
CLP|195872106|2007-12-20 00:00:00|21.83|22.166|21.29|21.35|602801
CIA|174740100|2007-12-20 00:00:00|6.48|6.48|6.14|6.36|99200
CHZ|170228100|2007-12-20 00:00:00|35.19|35.19|34.6|34.67|466400
CBM|132011107|2007-12-20 00:00:00|8.27|8.62|7.83|8.59|146900
BMR|09063H107|2007-12-20 00:00:00|23.89|24.03|23.26|23.78|808400
BMO|063671101|2007-12-20 00:00:00|56.54|56.54|55.0|55.46|235800
BKH|092113109|2007-12-20 00:00:00|43.41|43.86|42.99|43.86|350320
BID|835898107|2007-12-20 00:00:00|38.15|38.79|37.01|38.29|1230311
BEE|86272T106|2007-12-20 00:00:00|17.87|18.49|17.65|18.15|1041900
AWH|G0219G203|2007-12-20 00:00:00|50.06|50.49|49.7|50.49|134045
ATR|038336103|2007-12-20 00:00:00|40.25|40.6|39.71|40.46|444900
AVX|002444107|2007-12-20 00:00:00|13.33|13.33|13.03|13.25|201700
ASR|40051E202|2007-12-20 00:00:00|59.0|59.24|57.67|57.95|192100
ASH|044209104|2007-12-20 00:00:00|47.0|47.02|45.79|46.54|817930
ARO|007865108|2007-12-20 00:00:00|26.2|26.69|25.76|26.55|898500
ARJ|03937R102|2007-12-20 00:00:00|38.01|38.06|37.16|37.43|215600
AOI|018772103|2007-12-20 00:00:00|4.12|4.24|3.98|4.23|493530
ALY|019645506|2007-12-20 00:00:00|15.01|15.42|14.98|15.39|168600
AIT|03820C105|2007-12-20 00:00:00|30.51|30.8|29.95|30.51|321200
AGO|G0585R106|2007-12-20 00:00:00|26.24|27.39|26.24|26.77|2258350
ACO|02341W103|2007-12-20 00:00:00|34.3|34.4|33.35|33.6|257000
ACI|039380100|2007-12-20 00:00:00|41.53|42.59|41.39|42.59|2339259
TTWO|874054109|2007-12-20 00:00:00|19.0|19.15|18.47|19.1|1660461
UMPQ|904214103|2007-12-20 00:00:00|14.69|15.64|14.69|15.61|861180
UMBF|902788108|2007-12-20 00:00:00|39.0|39.0|38.07|38.94|2663659
TTEC|879939106|2007-12-20 00:00:00|20.69|21.06|19.82|20.65|717315
TSRA|88164L100|2007-12-20 00:00:00|40.88|41.19|39.8|41.15|479101
SMTC|816850101|2007-12-20 00:00:00|15.89|16.01|15.71|16.0|718357
TSFG|837841105|2007-12-20 00:00:00|16.31|16.77|16.08|16.69|1077753
SMMX|87155S108|2007-12-20 00:00:00|7.05|7.17|6.95|7.14|276894
SLGN|827048109|2007-12-20 00:00:00|51.91|52.94|51.18|51.95|201428
SLAB|826919102|2007-12-20 00:00:00|35.9|36.67|35.9|36.42|776317
SKIL|830928107|2007-12-20 00:00:00|9.39|9.63|9.39|9.62|243424
SIVB|78486Q101|2007-12-20 00:00:00|50.74|51.12|49.99|51.06|347879
SINA|G81477104|2007-12-20 00:00:00|44.6|45.25|43.76|45.21|1553004
SIGI|816300107|2007-12-20 00:00:00|21.6|22.27|21.37|22.02|263161
SEAC|811699107|2007-12-20 00:00:00|7.64|7.69|7.1|7.66|332140
PSEM|713831105|2007-12-20 00:00:00|17.13|17.8|17.03|17.79|172852
PRSP|743606105|2007-12-20 00:00:00|29.5|29.73|28.18|28.92|706743
PRKR|701354102|2007-12-20 00:00:00|12.3|13.05|11.83|13.0|466416
PRGO|714290103|2007-12-20 00:00:00|33.97|34.86|33.67|34.73|1832761
PPDI|717124101|2007-12-20 00:00:00|40.16|40.38|39.78|40.0|550646
POZN|73941U102|2007-12-20 00:00:00|12.09|12.2|12.0|12.2|184951
PMFG|705514107|2007-12-20 00:00:00|38.0|38.0|37.4601|37.99|3045
ODMO|67606R107|2007-12-20 00:00:00|0.115|0.115|0.11|0.11|15800
NEOL|640919106|2007-12-20 00:00:00|0.77|0.77|0.74|0.77|55707
LCAV|501803308|2007-12-20 00:00:00|18.33|18.65|18.0401|18.53|278823
LCCI|501810105|2007-12-20 00:00:00|1.95|2.14|1.95|2.0|120940
LAYN|521050104|2007-12-20 00:00:00|47.45|47.84|46.46|47.84|137535
KSWS|482686102|2007-12-20 00:00:00|18.12|18.505|17.62|17.9|379306
KNOT|499184109|2007-12-20 00:00:00|13.85|14.48|13.64|14.4|421403
KLAC|482480100|2007-12-20 00:00:00|48.27|49.2|48.24|49.14|3056192
FEIC|30241L109|2007-12-20 00:00:00|24.83|25.09|24.21|24.83|504700
FCSX|31308T100|2007-12-20 00:00:00|47.5|47.57|46.0|46.14|365381
FCBP|31983B101|2007-12-20 00:00:00|41.23|41.23|39.74|41.12|399002
FARO|311642102|2007-12-20 00:00:00|24.66|25.0|24.44|24.73|180532
EXPD|302130109|2007-12-20 00:00:00|45.15|45.72|44.36|45.72|1075784
EXBD|21988R102|2007-12-20 00:00:00|62.0|62.24|61.28|62.09|275127
